of_list;of_pen_list;rr_round_list;of_val_list;RMSE_val_list;Var7
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
