of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;MAPE_val_list;MAPE_round_val_list;Var10
50.5744924849877;559.155490052593;463;51.9743462099088;564.390086816182;10.1955231557688;33.5973239058167;0.382368215185527;1.57532212674718;46371
50.5743569461631;559.920342949753;465;51.9741543411171;565.145086198696;10.1955043368258;33.6197884050062;0.382372340003601;1.5765394535283;46371
50.5741367758025;559.920342949753;465;51.9740746880818;565.145086198696;10.1954965242583;33.6197884050062;0.382378978061751;1.5765394535283;46371
50.5737734627678;559.920342949753;465;51.9734492760228;565.145086198696;10.1954351820825;33.6197884050062;0.382380452239295;1.5765394535283;46371
50.5735772906932;559.920342949753;465;51.9734780332985;565.145086198696;10.1954380026852;33.6197884050062;0.382386502035583;1.5765394535283;46371
50.5734483557385;559.920342949753;465;51.9734318718896;565.145086198696;10.1954334750308;33.6197884050062;0.38238996594225;1.5765394535283;46371
50.5733009146765;559.616182691213;467;51.9732455286522;564.835427126425;10.195415197887;33.6105765236607;0.382395056076842;1.57603344105387;46371
50.5728992861679;555.675765786204;468;51.9728628660355;560.789149463005;10.1953776650044;33.4899731102611;0.382397011083191;1.57056682091318;46371
50.5727247232233;555.675765786204;468;51.9727937005381;560.789149463005;10.1953708809967;33.4899731102611;0.382398113133533;1.57056682091318;46371
50.5724896428991;555.675765786204;468;51.9727534088804;560.789149463005;10.1953669290399;33.4899731102611;0.382401010240162;1.57056682091318;46371
50.5723141722665;555.792664845134;469;51.9727192958354;560.904285442687;10.1953635831034;33.49341085774;0.382407321317365;1.57074865553385;46371
50.5720929909262;554.757248503588;470;51.9725250717693;559.857980853457;10.1953445328512;33.462157158601;0.382412461286527;1.56919650041342;46371
50.5719057243886;554.757248503588;470;51.9723113176772;559.857980853457;10.1953235669769;33.462157158601;0.382411354578201;1.56919650041342;46371
50.5717508473221;555.752817346577;472;51.972233219658;561.039769533971;10.1953159067935;33.4974557103661;0.382413867878943;1.57071929104937;46371
50.571560348714;555.752817346577;472;51.9721071299707;561.039769533971;10.1953035393725;33.4974557103661;0.382417515145771;1.57071929104937;46371
50.5710495944804;555.752817346577;472;51.9716927812824;561.039769533971;10.1952628981584;33.4974557103661;0.382428071819607;1.57071929104937;46371
50.5708079194138;554.874609024503;474;51.9716789595198;560.192951350313;10.1952615424539;33.4721660891647;0.38243121430777;1.56927670451034;46371
50.5705853162351;555.264373765534;475;51.9713136571705;560.585144887836;10.1952257117899;33.4838810441035;0.382434276097438;1.56991210994084;46371
50.5703932204335;555.264373765534;475;51.9710927004834;560.585144887836;10.1952040392023;33.4838810441035;0.382436840338821;1.56991210994084;46371
